task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
sheet_db_042,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.625958199998422,1959.0,2741.0,453.0,607.0,1060.0
sheet_db_047,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.095840499998303,1967.0,2543.0,448.0,556.0,1004.0
sheet_db_045,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.791176099999575,1915.0,2497.0,447.0,579.0,1026.0
sheet_db_037,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.949806299999182,1951.0,3017.0,452.0,651.0,1103.0
sheet_db_034,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.394305200003146,1961.0,3093.0,456.0,698.0,1154.0
sheet_db_049,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.459895300002245,1949.0,2652.0,451.0,605.0,1056.0
sheet_db_055,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.116112800002156,1965.0,2534.0,448.0,584.0,1032.0
sheet_db_048,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.82856040000479,1967.0,2597.0,453.0,598.0,1051.0
sheet_db_056,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.691015800002788,1991.0,2341.0,458.0,477.0,935.0
sheet_db_057,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.499546300001384,1967.0,2151.0,455.0,477.0,932.0
sheet_db_051,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.48298970000178,1931.0,3010.0,444.0,654.0,1098.0
sheet_db_044,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.27831480000168,1939.0,3142.0,449.0,705.0,1154.0
sheet_db_054,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.207596500004001,1942.0,3072.0,452.0,669.0,1121.0
sheet_db_052,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.596535700002278,1916.0,2811.0,446.0,637.0,1083.0
sheet_db_050,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.57266740000341,1980.0,2988.0,458.0,670.0,1128.0
sheet_db_053,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.508097199999611,1920.0,2847.0,447.0,638.0,1085.0
sheet_db_074,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.042951399998856,2008.0,1869.0,462.0,395.0,857.0
sheet_db_059,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.947348999994574,1991.0,2712.0,455.0,623.0,1078.0
sheet_db_060,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.402241299998423,1978.0,2276.0,458.0,512.0,970.0
sheet_db_068,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.401760300002934,2005.0,2277.0,458.0,498.0,956.0
sheet_db_065,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.869729600002756,1975.0,2460.0,458.0,570.0,1028.0
sheet_db_064,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.21858699999575,1974.0,2453.0,457.0,536.0,993.0
sheet_db_066,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.845773699998972,2016.0,2378.0,464.0,521.0,985.0
sheet_db_079,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,4.820333600000595,1963.0,1594.0,447.0,317.0,764.0
sheet_db_063,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.101427499997953,1980.0,2521.0,453.0,579.0,1032.0
sheet_db_078,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.479553199998918,1986.0,2001.0,458.0,417.0,875.0
sheet_db_062,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.143494799995096,1990.0,3090.0,463.0,680.0,1143.0
sheet_db_061,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.177495699994324,1957.0,2782.0,457.0,623.0,1080.0
sheet_db_058,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.885148000001209,1998.0,3044.0,463.0,662.0,1125.0
sheet_db_084,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.597849900004803,1944.0,2189.0,450.0,464.0,914.0
sheet_db_088,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,5.853161699997145,1997.0,2018.0,458.0,396.0,854.0
sheet_db_069,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.305911499999638,2007.0,3122.0,459.0,688.0,1147.0
sheet_db_093,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,5.22118269999919,1938.0,1536.0,452.0,337.0,789.0
sheet_db_085,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.423327399999835,1944.0,2352.0,450.0,542.0,992.0
sheet_db_067,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.706925899998168,2000.0,3283.0,452.0,713.0,1165.0
sheet_db_081,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.729065100000298,1936.0,2397.0,450.0,544.0,994.0
sheet_db_073,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.072893500000646,1978.0,2776.0,455.0,611.0,1066.0
sheet_db_071,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.280668600003992,2014.0,2814.0,459.0,646.0,1105.0
sheet_db_075,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.047842699998,1985.0,2894.0,452.0,642.0,1094.0
sheet_db_082,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.860970599998836,1961.0,2716.0,454.0,613.0,1067.0
sheet_db_076,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.921903299997211,1970.0,2745.0,453.0,629.0,1082.0
sheet_db_072,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.467081599999801,2003.0,3134.0,461.0,699.0,1160.0
sheet_db_070,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.481694899994181,2026.0,3142.0,466.0,711.0,1177.0
sheet_db_087,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.151779500003613,1996.0,2296.0,452.0,514.0,966.0
sheet_db_080,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.217550100001972,1971.0,2696.0,453.0,621.0,1074.0
sheet_db_089,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.157434200002172,1979.0,3016.0,457.0,655.0,1112.0
sheet_db_083,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.406245799997123,1958.0,2850.0,447.0,642.0,1089.0
sheet_db_103,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.431476600002497,2038.0,2130.0,470.0,480.0,950.0
sheet_db_095,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.948166499998479,1959.0,2419.0,449.0,549.0,998.0
sheet_db_077,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.67014609999751,1956.0,2733.0,452.0,622.0,1074.0
sheet_db_090,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.334491399997205,2002.0,3387.0,462.0,749.0,1211.0
sheet_db_099,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.012869400001364,2033.0,2440.0,464.0,547.0,1011.0
sheet_db_097,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.8259282000071835,2017.0,2470.0,467.0,560.0,1027.0
sheet_db_091,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.393550000000687,1958.0,2999.0,451.0,695.0,1146.0
sheet_db_092,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.008506199999829,1960.0,3075.0,455.0,665.0,1120.0
sheet_db_094,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.917997799995646,1956.0,3081.0,456.0,678.0,1134.0
sheet_db_086,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.058323400000518,2006.0,3334.0,463.0,749.0,1212.0
sheet_db_096,sheet_db,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.401694100000896,1972.0,2874.0,457.0,639.0,1096.0
sheet_db_112,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.118364699999802,2026.0,2261.0,470.0,501.0,971.0
sheet_db_101,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.948767300003965,2030.0,2904.0,471.0,657.0,1128.0
sheet_db_100,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.257279400000698,2022.0,2713.0,466.0,613.0,1079.0
sheet_db_105,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.053235600003973,2013.0,2736.0,468.0,619.0,1087.0
sheet_db_108,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.350390400002652,2044.0,2447.0,470.0,526.0,996.0
sheet_db_102,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.987629800001741,2055.0,3118.0,475.0,688.0,1163.0
sheet_db_107,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.776640600000974,2052.0,2808.0,466.0,603.0,1069.0
sheet_db_115,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.306650899998203,2020.0,2386.0,464.0,527.0,991.0
sheet_db_098,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.285370200006582,2053.0,3086.0,475.0,700.0,1175.0
sheet_db_111,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.733628399997542,2030.0,2869.0,465.0,625.0,1090.0
sheet_db_104,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.968639499995334,2037.0,3078.0,475.0,680.0,1155.0
sheet_db_109,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.279508100000385,2024.0,2930.0,468.0,630.0,1098.0
sheet_db_117,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.868529299994407,2009.0,2155.0,465.0,485.0,950.0
sheet_db_110,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.010802999997395,2057.0,3227.0,475.0,690.0,1165.0
sheet_db_118,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.64730600000621,2039.0,2850.0,472.0,594.0,1066.0
sheet_db_116,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.067687200004002,2015.0,2991.0,467.0,673.0,1140.0
sheet_db_106,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.976016700005857,2062.0,3475.0,474.0,750.0,1224.0
sheet_db_119,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.480669099997613,2038.0,2794.0,464.0,621.0,1085.0
sheet_db_114,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.145206799999869,2034.0,3057.0,474.0,699.0,1173.0
sheet_db_113,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.766074300001492,2012.0,3489.0,469.0,770.0,1239.0
sheet_db_120,sheet_db,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.263762199996563,2025.0,2441.0,467.0,530.0,997.0
calendar_025,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.602437000001373,2017.0,1705.0,455.0,855.0,1310.0
calendar_048,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.10741219999909,2034.0,1434.0,459.0,967.0,1426.0
calendar_021,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.437923699995736,2036.0,2025.0,457.0,999.0,1456.0
calendar_044,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.02493030000187,2016.0,1900.0,457.0,814.0,1271.0
calendar_069,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.188039799999387,2108.0,2079.0,465.0,1136.0,1601.0
calendar_042,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.829722700000275,2039.0,2593.0,453.0,1604.0,2057.0
calendar_023,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,30.373869800001557,2023.0,1947.0,449.0,2300.0,2749.0
calendar_039,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.78177880000294,2041.0,2312.0,453.0,1418.0,1871.0
calendar_051,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.232894900000247,1995.0,1737.0,446.0,1014.0,1460.0
calendar_050,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.406843199998548,2057.0,1752.0,456.0,902.0,1358.0
calendar_059,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.239162599995325,2054.0,2469.0,458.0,1133.0,1591.0
calendar_080,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.875380500001484,2029.0,2797.0,456.0,1159.0,1615.0
calendar_046,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.210449600002903,2036.0,2043.0,455.0,852.0,1307.0
calendar_068,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.6085452000043,2077.0,2601.0,464.0,1397.0,1861.0
calendar_027,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.162711100005254,2015.0,2500.0,450.0,1249.0,1699.0
calendar_037,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,31.36690919999819,2054.0,0.0,458.0,2400.0,2858.0
calendar_038,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.88220200000069,2068.0,3756.0,460.0,1178.0,1638.0
calendar_043,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.888669299994945,2005.0,2005.0,448.0,1191.0,1639.0
calendar_049,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.494968099999824,2048.0,1664.0,455.0,1317.0,1772.0
calendar_047,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.204777400002058,2027.0,2322.0,451.0,1219.0,1670.0
calendar_070,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,21.105723699998634,2095.0,3756.0,464.0,1509.0,1973.0
calendar_041,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.843485900004453,2042.0,2452.0,456.0,1359.0,1815.0
calendar_067,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,21.28105610000057,2060.0,3587.0,454.0,1645.0,2099.0
calendar_026,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.249993500001437,2044.0,2905.0,457.0,1421.0,1878.0
calendar_054,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw+repair,2,,True,False,1.0,32.62874179999926,2009.0,3416.0,450.0,2400.0,2850.0
calendar_075,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.768042700001388,2052.0,2291.0,454.0,1432.0,1886.0
calendar_045,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.670129400001315,2021.0,2326.0,455.0,1408.0,1863.0
calendar_032,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,21.178268600000592,2025.0,3029.0,459.0,1472.0,1931.0
calendar_024,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.17714029999479,2016.0,1952.0,455.0,1764.0,2219.0
calendar_082,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw+repair,2,,True,False,1.0,30.914116200001445,2028.0,1678.0,450.0,2400.0,2850.0
calendar_035,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.914774800003215,2031.0,2180.0,454.0,1644.0,2098.0
calendar_034,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.69866689999617,2044.0,2046.0,457.0,1737.0,2194.0
calendar_060,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.941470999998273,2048.0,1770.0,464.0,1407.0,1871.0
calendar_076,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.111635100001877,2037.0,2666.0,457.0,1219.0,1676.0
calendar_084,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.605624199997692,2008.0,1646.0,453.0,1175.0,1628.0
calendar_030,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,24.77805900000385,2037.0,4253.0,454.0,1886.0,2340.0
calendar_040,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,24.43930790000013,2040.0,1947.0,461.0,1735.0,2196.0
calendar_072,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,17.943934299997636,2069.0,2984.0,466.0,1286.0,1752.0
calendar_033,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.71840340000199,2047.0,3735.0,457.0,1805.0,2262.0
calendar_062,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.22861980000016,2062.0,2255.0,461.0,1661.0,2122.0
calendar_071,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,33.671347999996215,2073.0,0.0,461.0,2400.0,2861.0
calendar_065,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.05133969999588,2078.0,1944.0,464.0,1398.0,1862.0
calendar_031,calendar,L2,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,26.103274500004773,2011.0,3073.0,451.0,1882.0,2333.0
calendar_061,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,21.773075199998857,2051.0,2983.0,461.0,1527.0,1988.0
calendar_056,calendar,L3,deepseek_reasoner,spec_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.68335279999883,2061.0,2808.0,463.0,1597.0,2060.0
